restaurantName,rating,ratingDate,title,content,visitDate,url
Citystate Hotel Quiapo,2.0,Oct 2014,panty left behind on the room,Stayed on the hotel 8 Oct 14 I stayed on this hotel like 6yrs ago and there hotel is so nice and even there place is not a good place there have tel is like a five star for me.but this Oct I stayed again on this hotel expecting the same standard that they done six years ago but I was wrong they did not maintained the standard they lowered there standard now.When we went on the room we see in covers ac and a left behind used panty inside our bathroom.the toilet bowl did not even cleaned they just only put a soap inside the toilet bowl so you could smell that was cleaned but when you check it it was not. The only best thing on this hotel is the restaurant they served a nice food and I was near on the quiapo church.,October 2014,/ShowUserReviews-g298573-d6828462-r234100885-Citystate_Hotel_Quiapo-Manila_Metro_Manila_Luzon.html
Citystate Hotel Quiapo,3.0,Sep 2014,"Not so bad, Not for the ""maarte's""","The location is great, it's just beside the church but Quiapo is still Quiapo, be extra carefull.   The place was okay considering its price. Don't expect anything too fancy. The rooms have the same price but were not equivalent in size. Ours was smaller and doesn't have a cabinet - but it's fine since we didn't need it. I think you can opt to change rooms, they are not super strict about it. The staffs were nice and quick with our requests. The bed is a bit worn-out but it's still okay. I don't like the beddings though, they don't smell nice.   The aircon doesn't have a remote so we just pull out the plug when we don't use it or the room's already cold - conserve energy! The TV seems too old with the colors confused - room 508 - still watchable.   I like the 24-hr room service",September 2014,/ShowUserReviews-g298573-d6828462-r229413723-Citystate_Hotel_Quiapo-Manila_Metro_Manila_Luzon.html
La Casarita,3.0,Jun 2019,You get what you paid for,"Stayed here for 3 days and 2 nights for the 2-day board exam that was held in a school nearby. We had no idea that the “condormitel” is located inside the Malacañang compound.  We booked the standard room through Agoda (total around 1,200 per night). No response through email-better to contact property through landline/mobile. Parking does not come with the reservation - 100php/day = 300php for our 3days 2 nights stay. Beware of the built cabinets, made our clothes stink a little after storing them overnight.   The guards there are even more accommodating than the receptionist. ",June 2019,/ShowUserReviews-g298573-d11926131-r679618882-La_Casarita-Manila_Metro_Manila_Luzon.html
La Casarita,3.0,Feb 2018,Juste correct,"Le taxi a eu beaucoup de difficultés à trouver l'hotel qui est dans un quartier sécurisé avec contrôle à l'entrée. Sur place le personnel est sympathique mais les chambres sont vraiment petites néanmoins elles sont propres. Pensez aux boules quies car nous entendons tous ce qui se passe dans la rue, c'est très bruyant. L'hotel  a accepté de garder nos sacs pour la journée sans supplément (ce qui est rare aux Philippines).",January 2018,/ShowUserReviews-g298573-d11926131-r559760736-La_Casarita-Manila_Metro_Manila_Luzon.html
La Casarita,3.0,Jan 2017,if ever you need to be at Malacanan Palace,This establishment is located within the secured malacanan palace surrounds of san miguel district.  Right outside but still within the san miguel district itself is what is called the university belt.  About 5 universities are found right beside each other just out of this secured area.  So this establishment is best for people with official business at the malacanan or taking studies at any of the universities in the area.,January 2017,/ShowUserReviews-g298573-d11926131-r454409553-La_Casarita-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,4.0,Mar 2020,Central,"3-star hotel, lots of bars and restaurants nearby to choose from. Few minutes walk to Robinsons shopping mall. My husband and I stayed for one night only. English tea should be made available at the breakfast buffet rather than guessing whether its available or not. If I hadn't asked I wouldn't have got it for my husband who only drinks tea.",March 2020,/ShowUserReviews-g298573-d1162633-r750241035-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,1.0,Mar 2020,Don’t keep on reminding guest to check out!," The only thing I like about this hotel is the FO clerk Louie. I reached the hotel around  1240pm and she let me checked in even though the check in time was 2pm. Appreciated her. Good job! 👍  Cons: 1. There’s NO safe box in the room.  2. The wifi is only good for WhatsApp. Forget about surfing the internet.  3. The noise of traffic along Mabini street is terrible in the morning.  What really made me unhappy was:  On the day which I checked out (Monday), a male staff knocked on my door and reminded me to check out later. It was around 915am for god sake! And about 1030am while I was preparing for shower, the front office called and again, asking me about checking out.   This clearly shows that there’re no communications between the staffs. If the front office don’t know that",March 2020,/ShowUserReviews-g298573-d1162633-r748773325-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,5.0,Feb 2020,Vacation,"Keep coming back to this hotel and booked our favorite Suite. Always superb services from all the employees. Nice big and comfy room. Food is great, walking distance to mall. Thank you to the management, you guys doing a great job that’s the reason why guest like us keep coming back to your hotel.",January 2020,/ShowUserReviews-g298573-d1162633-r744301870-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,3.0,Jan 2020,What you get is what you pay for,"A good friend of mine was getting married so we opted to stay and was fortunate enough to book their 2020 promo. Set your expectations because what you get is what you pay for.  Pro's 1. Price (affordable for Php 2,020 with breakfast for 2) 2. Aircon (working properly)  Con's 1. Noisy room. Thin glass not sound proof  2. Rooms need updating 3. Dirty pillows and linens  Overall would be average. I'd rate this at 2.5 out of 5. Can't really complain that much because of the price.",January 2020,/ShowUserReviews-g298573-d1162633-r740334165-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,3.0,Jan 2020,"Not really a hotel, more of an upscale motel","Pros: Near Robinsons Manila, so plenty of food options Aircon is working properly Basic at best, no frills type of accommodation. Wifi is reliable. 2 Bottles of Water are provided There is security at the lobby.  Cons: Location is not pleasant to walk around especially if you're not used to the chaos that is Manila It's not safe to walk around at night especially if you're alone. A little noisy. Hallways are narrow and dark. Rooms are not the cleanest. Facilities are not updated.  Would I stay again? NO. I stayed out of necessity.   I was attending the wedding of a former colleague at the hotel, and because I live 1 hour away (without traffic), I opted to stay on the night of wedding for convenience.  ",January 2020,/ShowUserReviews-g298573-d1162633-r739754569-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,3.0,Nov 2019,Good Budget Hotel,"A well located budget hotel within the heart of Manila. It is just 5 minutes walk to Robinson Mall, few minutes walk to Luneta Park and Manila Bay area. It was just an accident that we stayed here as the original hotel we booked in closed down and moved our bookings here. We stayed here for 3 nights very close to the place that we need to visit in Manila. Bonus is the nightlife! Plenty of bars and restaurants nearby! I will definitely go back herw",November 2019,/ShowUserReviews-g298573-d1162633-r729455701-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,2.0,Sep 2019,Regrettable Stay at Citystate..,"The moment you enter the lobby, you will already have an idea of gloomy stay at this old hotel. A lot of things are needed to be fixed, especially, in their rooms. Outdated and needed to be renovated. The only positive review that I could point out is that our breakfast was in a bright resto downstairs and also the staff did well in their service.",April 2019,/ShowUserReviews-g298573-d1162633-r714387018-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,3.0,Sep 2019,clean enough but needs refurb,checked in for one night to attend to paperwork in manila. room was clean and quiet but the bed sagged and felt like sleeping on a water bed staff friendly and breakfast was good good enough for a nights sleep if nothing. else available but there are better options cheaper close by a refurb and this would be a good hotel,September 2019,/ShowUserReviews-g298573-d1162633-r712428649-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,5.0,Aug 2019,Si-Kat Bus all the way...,"Citystate Tower hotel is a pretty average hotel in the 2 star range with large rooms, old worn out beds, old faded linens, nice hot shower with very friendly staff. This hotel caters mostly to philipinos coming to manila for conferences and get togethers and the occasional foreigner passing through. The one 5 star thing this hotel has going for it is their transportation service between Manila and Puerto Galera. Their Si-Kat bus and boat service is the most efficient and cost effective means of getting between those two destinations. They have a new bus that leaves on time and gets you right to the pier in about 2 hours more or less. No hassles anywhere along the line. That's more or less why I continue to stay at this hotel.",August 2019,/ShowUserReviews-g298573-d1162633-r704440811-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
Citystate Tower Hotel,1.0,Jul 2019,Not recommended,Rooms are small and old style that need refreshing. No hot water to shower. Reported problem and unable to rectify. No security box in room. No information in room about hotel facilities. Have stayed at numerous hotels in Ermita area and this is worst valued hotel I have stayed at.,July 2019,/ShowUserReviews-g298573-d1162633-r690542967-Citystate_Tower_Hotel-Manila_Metro_Manila_Luzon.html
RedDoorz near Quirino Station Manila,2.0,Feb 2020,RedDoorz Gov Forbes Manila,"We didn't got the service that we've paid... It was around 1,600++ per night... Then we asked the hotel staff to change the bed linens and clean the comfort room. No telephone in each room. So if you want to ask something you have to go through ground floor for customer service. The other guard was rude. Though the breakfast was free included 2 small sausage, egg and white rice.",February 2020,/ShowUserReviews-g298573-d14181391-r747692147-RedDoorz_near_Quirino_Station_Manila-Manila_Metro_Manila_Luzon.html
RedDoorz near Quirino Station Manila,1.0,Oct 2019,Rude staff ,Very rude stop. I was staying in bunk bed ..i ask the staff if i can borrow the  electricfan  the other guy is ok but the macho man is very rude to me.  I will never comeback to this hotel. Told i used not used the fan because that fan is only for the guest..and i asked him am i not guest? Then suddenly told me you can check out if you want.. Very stranged i will never comeback to this hotel👎👎👎👎,August 2019,/ShowUserReviews-g298573-d14181391-r721311047-RedDoorz_near_Quirino_Station_Manila-Manila_Metro_Manila_Luzon.html
RedDoorz near Quirino Station Manila,3.0,Nov 2018,"Good location, small and poor room","The location is quite good, near the bay and easy to catch taxi. However, we booked 2 twin rooms but they offer us 2 double bed, with only 1m40 double bed, too small for 2 Asian ladies to stay. The bathroom is not really clean while the equipment is old. However the price is economical so it's acceptable.  We stayed in the 3rd floor but no elevator and the staff in the evening didn't support us with the adapter and calling taxi.",November 2018,/ShowUserReviews-g298573-d14181391-r630219296-RedDoorz_near_Quirino_Station_Manila-Manila_Metro_Manila_Luzon.html
White Knight Hotel Saint Anne Manila,2.0,Apr 2023,"Not recommended, feels like a motel rather than a hotel.",Filthy. The pictures will prove my review. It's nothing like the pictures advertised in their website and their Facebook page.    It looks like their promo was to give you the worst room they have and just stuck with it.   I will be checking out a day after and transferring to the hotels (legit brands) in Makati. Gross,April 2023,/ShowUserReviews-g298573-d21372640-r886403002-White_Knight_Hotel_Saint_Anne_Manila-Manila_Metro_Manila_Luzon.html
White Knight Hotel Saint Anne Manila,1.0,Oct 2021,crappy stay at a  crappy hotel.,"room has no intercom to call the front desk if you need assistance. the food served is almost inedible. room is not properly cleaned (floor looks like it has not been mopped) other room amenities are poor ( TV is just on local channel, shower head is bad & no hot water, internet connection is very slow , single bed is quite small compared to the single bed of other hotels)  all in all, a hotel not worth staying in. better look at other hotels rather than this one.",October 2021,/ShowUserReviews-g298573-d21372640-r814949661-White_Knight_Hotel_Saint_Anne_Manila-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,3.0,Dec 2018,"Hotel 99 | Cheap, Average Rooms","Rooms are relatively smaller. My room had a single lock. AC weren’t properly functioning. Comfort room was generally okay. Customer service was great. I loved how accommodating and friendly their staff were. Price was okay. I paid around 20 dollars which was cheap. The place was located inside and so, it was not easily accessible. Overall, Hotel 99 was average for me. ",December 2018,/ShowUserReviews-g298573-d8410400-r638129431-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,1.0,Jul 2018,everything is wrong!,"we booked in here for 3 nights and were expecting something quite quirky and different from the photos. we don’t normally read reviews on hotels because we figure that it’s just somewhere to spent the night and we don’t spend all that much time in them but if i could give this place negative stars then i’d be doing just that. a small room with barely enough room to fit a bed (with a plastic mattress, hardest pillows and thinnest sheet as bedding) and a table so don’t get me started on walking room. the entire hotel is completely filthy with hair everywhere: the sink, the shower drain, the floor - you name it, there will be hair there. we checked in at 7:30am but were told we would have to be checked out by the exact same time on the check out day and that it would be 170 pesos",July 2018,/ShowUserReviews-g298573-d8410400-r601122341-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,1.0,Jul 2018,Worst hotel ever!,"Don't waste your money here..  It's not worth it! Don't be fooled by the room images posted here.   Reception/Front Desk - INCOMPETENT she really don't know how to communicate well with her guest.  Service - TERRIBLE and still INCOMPETENT! i really don't know whos responsible for these,all i know is i need to call them twice even thrice for them to attend my needs and queries!   Rooms - Very very very TERRIBLE!  Old and not working Aircon. Cable tv but with only 4 channels working! Weak wifi signal! Old,small and dirty looking pillows and bedding! No slippers available. And you can also hear the people outside the room! And the room smells awful (from the hallway to the room) really really stinks!  WE WILL NEVER COME BACK TO THIS PLACE !!!!!!  You've been warned..........  I",July 2018,/ShowUserReviews-g298573-d8410400-r596226824-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,4.0,Jun 2018,Sulit,"I got what I actually paid for, again I just needed a place to stay for the night.  I think I got a deluxe room, and ventilation is OK, although theirs is not really like those of other hotels, the door is still opened using traditional keys...   And they offer free breakfast.  What got my attention is actually how fast their internet access really is and their TV is like connected to the internet, in all honesty that would really be the first time I stayed at a 3-star like hotel.. I got to watch YouTube using the TV... amazing.",June 2018,/ShowUserReviews-g298573-d8410400-r585093105-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,2.0,Oct 2017,DISAPPOINTED,Worst hotel so far Issues : unethical front officers               Rates suddenly changes               Too many hidden charges               No baggage counter               Slow Service               Rooms are not that clean               Floors are slippery and sticky                 Please do some actions to solve this.     ,October 2017,/ShowUserReviews-g298573-d8410400-r534497730-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,1.0,Nov 2016,BE AWARE - BE VERY AWARE!!!!,"BE FOREWARNED - there is but one thing seedier than Quiapo City & that is Hotel-99.  AVOID AT ALL COSTS!!!  SIMPLY PUT, THIS SO CALLED 'HOTEL' IS DEFINITELY NOT UP TO INTERNATIONAL STANDARDS!!!  HOTEL QUIPPO DO NOT service your room, smells musky and dirty, due to having no windows or air vents.  Rooms were reminiscent of an 1980's style era, BROTHEL.   Toilet & hand basin were both blocked (& were not fixed for the duration of my 2 week stay after many a request.) Air Conditioner constantly leaked water onto the floor....  And with so much building construction taking place in the area, chances are you will either wake to the sound of a jackhammer or early morning prayer broadcasts, from the nearby Mosque.   UNHELPFUL, Ill DISPOSED, UNACCOMMODATING, YOUNG STAFF - who seem to",October 2016,/ShowUserReviews-g298573-d8410400-r440450056-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,4.0,Jun 2016,Nice hotel in a somewhat seedy area,"The area around this hotel looks a bit seedy but once inside you feel safe & can relax with 24 hour security at the entrance. There is a MacDonald's & a KFC right outside along with a 711. We bought our food & beer outside & ate/drank in one of the comfortable cubicle's located in the foyer, also a bucket of beer and a light snack can be purchased from the reception. The rooms are small but modern and for an average night's stay for around $35 (including a light breakfast) it represents excellent value. Good cheap hotel with about a 30 minute drive to the airport. Reception will call a favoured cab to pick you up at the door to avoid searching outside. Highly recommended.",May 2016,/ShowUserReviews-g298573-d8410400-r383018991-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Hotel 99 Quiapo,3.0,Feb 2016,You get what you pay for,"Basic hotel near Quiapo church. Very busy and crowded area. I have only stayed for a night before departure to Baguio. No major complaints. Decent size, clean rooms and the staff are helpful. Breakfast is is included. I requested ice but it was not available. Wi-Fi is a little weak.",January 2016,/ShowUserReviews-g298573-d8410400-r348988068-Hotel_99_Quiapo-Manila_Metro_Manila_Luzon.html
Anex Hotel Manila,1.0,Sep 2022,"The worst hotel I have ever stayed in, worst customer service and cockroaches in room","This is by far the worst hotel I have checked in my entire life. Having traveled in many places and worked in the Maldives in the field of hospitality industry, I have by far experienced the worst customer service a business has to offer through this hotel. They have charged me early check-in of more than 70% of the value of a night's stay without properly informing me. I have emailed them three days before my stay and clarified if there will be an early check in charge and they did not inform me about it. I have communicated two times and I was never informed. They respond to my inquiry so slow like they do not value a possible booking. I arrived with my child (two years old) and they insist I pay the early checkin fee. As soon as we arrived in our room a big cockroach was",September 2022,/ShowUserReviews-g298573-d23118129-r860833168-Anex_Hotel_Manila-Manila_Metro_Manila_Luzon.html
RedDoorz Near Quiapo Church Manila,1.0,Dec 2022,Disgusting,"we stayed for 2nights with my husband the room is too small, rooms is dirty and dead mosquito in the wall the floor is dirty, and the linen aswel. The reception was not very helpful when we complained about our room. We been staying Tayuman before this quapo branch is total a opposite!   Hands up! To the security who was assisting us he is very proffissional and friendly.",December 2022,/ShowUserReviews-g298573-d21301439-r871211888-RedDoorz_Near_Quiapo_Church_Manila-Manila_Metro_Manila_Luzon.html
RedDoorz Near Quiapo Church Manila,2.0,May 2021,"SLOW INTERNET,  SOME UNHELPFUL STAFF, UNWANTED GUESTS (RATS & COCKROACHES)","I got to stay here because I'm ordered to follow protocol entering the country. I have to be quarantined for couple of days. However, I encountered couple of issues that I think I need to address with.   1. When my flight was cancelled I wasn't given the opportunity to reschedule my date of arrival. Imagine how exhausting it is after a long flight to call agency after agency to get another connecting flights. I had to call to reschedule/cancel swab testing coz of the cancelled flight. I had to call the hotel in manila (RedDoorz near Quiapo Church) to bypass and to consider rescheduling the date of my arrival because it was so hard to get connected with an agent over the phone but it wasn't granted. So I ended up paying a night of a room without even staying in there.  2. The",May 2021,/ShowUserReviews-g298573-d21301439-r787999186-RedDoorz_Near_Quiapo_Church_Manila-Manila_Metro_Manila_Luzon.html
RedDoorz @ San Antonio Makati,1.0,Mar 2022,Bad experience,"Bad experience, mainly caused by one of the employees (younger woman). She charged us double for the extention night. 1500 pesos instead of 750 pesos.  Plus she had an arrogant attitude, and not helpful with questions during our stay.  We would strongly recommend to look somewhere else for a place to stay.",March 2022,/ShowUserReviews-g298573-d15034548-r832291972-RedDoorz_San_Antonio_Makati-Manila_Metro_Manila_Luzon.html
RedDoorz @ San Antonio Makati,2.0,Dec 2021,"Teleurstellende dienstverlening, discriminerend naar hun eigen landgenoten.","Ik boekte hier, vanuit België, 2 nachten voor mijn Filipijnse vriendin. In tegenstelling tot wat website (via Agoda) beweert: geen wifi, televisie werkt niet, geen badartikelen, geen mineraalwater. Receptie telefonisch niet bereikbaar (nemen niet op) en klant wordt genegeerd als ze zelf naar receptie gaat (buitenlandse klant wordt wel direct geholpen...). Geen mogelijkheid voor mail naar hotel of bemiddelaar Agoda.  Kamer is wel netjes. ",December 2021,/ShowUserReviews-g298573-d15034548-r822299815-RedDoorz_San_Antonio_Makati-Manila_Metro_Manila_Luzon.html
RedDoorz @ San Antonio Makati,5.0,Sep 2019,Super nice budget hotel,"Exactly what you would be looking for. Gated entrance. Construction taking place to now expand hotel. Everything very new, simple rooms. Free water. Wonderful gift bag on bed to take with you. It’s nice.",September 2019,/ShowUserReviews-g298573-d15034548-r707040391-RedDoorz_San_Antonio_Makati-Manila_Metro_Manila_Luzon.html
RedDoorz Near Bambang Station,1.0,Jul 2022,Terrible,I dnt have any knowledge of how this kind of hotel works coz with small ones i use to stay when visiting a place they provide what their customer is asking but this hotel the staff doesn't feel like helping. The guard when i came about 3am instantly welcomed me of saying no more rooms avail only the family room is left. When i left the hotel in the morning i did not feel well the bed is uncomfortable the room has no window the comfort room has the tiles broken water supply isn't  consistent.,June 2022,/ShowUserReviews-g298573-d20914620-r845743836-RedDoorz_Near_Bambang_Station-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,May 2022,Bad management,"Don't even think Sogo hotel care's about you or any other problem. I ask for a clean quite room because of bad health, not even a reply after three messages I gave up.  My appointment was changed with the VA   I ask for a waver to change my stay date , through Agoda the booking company.  Instantly they replied NO .  I travel to Pasay twice and more a year , bet your last dime . Sogo hotel will never see my business or the business of my fellow Expats of Ph on my fellow disabled military Veterans of the Philippines.  SO Not a good Hotel",May 2022,/ShowUserReviews-g298573-d1976029-r840780329-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,Feb 2019,So Clean...So good...Yuck!,We checked into this budget hotel because we were attending an early morning funeral at a nearby mortuary. The room that was given to us reeked with cigarette smell! There were cigarette ashes on the floor under the dresser which indicates that the room was not thoroughly cleaned. The empty soap box that was used by the previous guest was still in the bathroom. This branch is not wholesome as to most of their guests check-in just to have a hanky-panky session with no intention of sleeping.,June 2018,/ShowUserReviews-g298573-d1976029-r655520923-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,4.0,May 2018,Just an overnight,"I live in the area,  however, my house is really not equipped with the right ventilation system.. and it's so hot... I just wanted to have a decent sleep.   I booked one of them premium rooms and definitely I got what I paid for: well ventilated room.. And cable TV and a comfty bed.",April 2018,/ShowUserReviews-g298573-d1976029-r580831274-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,Jun 2017,Not clean! Not good!,"Don!t ever think to go to this very bad hotel. Very dirty and smell awful inside the room, amoy yosi.. 😖The bedsheet and pillow cases are dirty, everything is dirty.. ngpatawag pa kami ng room service para lang ipalinis ung room. Waste of money! 😡😡 dont ever ever go to this hotel!",December 2016,/ShowUserReviews-g298573-d1976029-r492520450-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,4.0,Aug 2016,Good value for money,"this hotel is very clean and the staff are unfailingly polite and helpfull, there is safe and working (cool) air-condition the room is small but its ok, easy access in SM supermarket if you want shopping . bottomline, the hotel is good.",June 2016,/ShowUserReviews-g298573-d1976029-r406846331-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,Jun 2016,Our stay here was a NIGHTMARE!!! BEWARE!!!,"We booked a room at Hotel Sogo - Sta Mesa and we asked to see the room and they showed us a picture on a computer screen. It looked nice so we payed for the room. When we opened the door, multiple cockroaches scurried about the room. The room also did not look like the nice pictures we were shown at front desk. The room we entered looked 15 years older than the pictures. The bed frames were no longer white, and instead covered with dirt. We complained and were told that we would not be able to get a refund as once youve paid, NO REFUNDS are given. Instead were told we would be transferred to a cleaner room. After being transferred to second room, we tried to call front desk but there was no dial tone. I went downstairs to front desk and maintenance was not able to fix the phone",June 2016,/ShowUserReviews-g298573-d1976029-r385796104-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,2.0,Nov 2015,Located near a MRT Station and SM ,Located near Shoe Mart Centerpoint and the V. Mapa station. They provide you two bottles of water.  Air Conditioning didn't work. Staffs are not that helpful and maybe shorthanded. A taxi request didn't called.Would not recommend anyone to go there.  ,October 2015,/ShowUserReviews-g298573-d1976029-r324274161-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,Dec 2012,Fit for purpose.,"This hotel appears to operate as a short time hotel - ie somewhere to go for the office manager to take his secretary for a daytime ""meeting"". The staff were probably surprised that anyone would want to stay there longer than 3 hours. So this explains a lot of the previous reviewer's comments. The best you can hope for is clean sheets and towels......",December 2012,/ShowUserReviews-g298573-d1976029-r148177638-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Hotel Sogo - Sta Mesa,1.0,Jul 2012,very bad experience of hotel Sogo,"I checked in to the hotel on the 5Th of June 2012 for originally  28 nights, but had to extend my stay until the 10Th of July. The original room I was given was small, had not been cleaned properly, the air conditioning did not work properly & the room wall safe was broken. I was given  another room on the top floor which was just as dusty & dirty. The room ceiling leaked when their was heavy rain so I was given the room next door. The third room I was given was just as dirty & dusty with a broken wall safe & a leaking window. I had to complain a lot about the standard & the hygiene of the food served in the rooms. Their is not enough staff in the hotel to provide a good & quick service. The Sogo hotel area general manager does not seem to be interested in providing a good",June 2012,/ShowUserReviews-g298573-d1976029-r134166874-Hotel_Sogo_Sta_Mesa-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Mar 2023,Best hostel Manila,"The staff are really friendly and helpful. Rooms are clean and showers good. The location is near lots of food and coffee shops. Rooftop bar is amazing, delicious free breakfast. ,Perfect for a couple of nights stay in Manila.",February 2023,/ShowUserReviews-g298573-d15582611-r881380962-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Feb 2023,Good place to stay in the city,The Ola Hostel is a great place to stay. It was our first stop in the Philippines and the staff was very welcoming. We could check-in early and had no problem extending our stay when we asked to. The rooftop bar was great and had everything you could ask for. The staff at the front desk was helpful and gave us lots of information. Our room had a little balcony and it was nice to watch the city at night. I would definitely go back and stay there again. It's a great welcome to the Philippines. ,February 2023,/ShowUserReviews-g298573-d15582611-r878032865-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Feb 2023,great hostel,We LOVED Olá Manila! We had a great tour with Miles which we would recommend! The place was very clean and felt very safe! We had food and drinks and it was all great. We recommend to everyone. Thank you!,February 2023,/ShowUserReviews-g298573-d15582611-r877267534-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Feb 2023,Super hostel,This is a great place to stay! Lovely staff ! Lovely vibes ! Nice free breakfast ! Clean and super comfy and miles the walking tour guide was unreal ! Big thanks to everyone who made the stay so incredible ! ,February 2023,/ShowUserReviews-g298573-d15582611-r877267244-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Feb 2023,amazing,great hostel and location. staff were very friendly. rooms were clean and spacious. everyone working here was so helpful. organsied trips for us. air on was working well. no complaints. will definitely come back,February 2023,/ShowUserReviews-g298573-d15582611-r877267195-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Nov 2022,Good stay!,"Clean rooms, good vibe, nice people! We arrived at 1:30 at night but got warm welcome at the reception. We had the room to ourselves. Next morning got some complementary breakfast at their very cosy rooftop bar. Had a very pleasant stay in Manila at Ola. Thanks all!",November 2022,/ShowUserReviews-g298573-d15582611-r867378992-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Nov 2022,Happy stay,"Chill atmosphere, good beds, airco in the rooms and nice view from the rooftop! The staff is really nice and friendly as well. They have 24/7 reception so we were able to check in at 2 in the night which was nice of them. ",November 2022,/ShowUserReviews-g298573-d15582611-r867378853-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Oct 2022,Love this hostel!,"This hostel was amazing! close to a train station and only a 20/30min Grab from the airport. Only stayed 2 nights but was an amazing vibe - great friendly and helpful staff who gave us all the recommendations for both what to do in the area and what to in the area we were moving to. The rooms were clean and comfortable with good AC when the temp was adjusted, small lockers for personal belongings and plugs right next to the bed, not to mention the fact that they have an open bar every day for an hour with incredible amaretto sours and the food is to die for. Definitely would recommend staying here!",October 2022,/ShowUserReviews-g298573-d15582611-r862955479-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Aug 2022,Pwefevt for staying before and after flights from NAIA.,"The best hostel I've been to! Perfect for staying before or after flight. Very affordable and as they promised I got free light breakfast and drinks during the evening. The bathroom was clean and everything is working. They even have bidet lol. Timing, I was the only one in the room with 6 beds supposedly I should be sharing with other people. But still made friends at their roof top bar anyway. I already missed it and would love to book again whenever I have to go to Manila.",July 2022,/ShowUserReviews-g298573-d15582611-r857609428-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
Ola! Hostel Manila,5.0,Feb 2020,Great stay,"This place is a oasis in the middle of the chaos that Manila as a city is. Nice beds, good shower, lockers and free breakfast in an awesome rooftop. The staff is great, thanks to Onnie and her team for helping us in anything we needed. All the best for you. Aritz and Aitor",February 2020,/ShowUserReviews-g298573-d15582611-r747849410-Ola_Hostel_Manila-Manila_Metro_Manila_Luzon.html
