name,rating,ratingDate,title,content,visit_date,url
Summit Ridge Tagaytay,5.0,Jul 2023,Summit Ridge enjoyable experience,It was a great experience. The people who accommodate me were very hospitable. It's very delightful! Also their food! it was good. most especially the view. I can see taal through my room. it's very good for someone like me who wants to chill and enjoy the scenery of taal lake. I'll be coming back here. that's for sure!,July 2023,/ShowUserReviews-g317121-d1485031-r904486496-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Summit Ridge Tagaytay,5.0,Jul 2023,Personal downtime and relaxation at Summit Ridge,"We stay at a Summit Suite, great location and convenient access to a wide array of establishments in Tagaytay.  The suite was clean and spacious, housekeeping was fantastic keeping the place tidy on the days we were out exploring. Reliable wifi for the occasional work check-in. Great overlooking view of Taal.  ",November 2022,/ShowUserReviews-g317121-d1485031-r903367029-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Summit Ridge Tagaytay,5.0,Jun 2023,Summit Ridge the best.,"Summit Ridge has a very nice service not only in Rooms, but also in Resto. The have very nice people out there. Very nice food and place, Al fresco dining is one of my favorite part of it. Can feel the breeze out there when Night dining.",June 2023,/ShowUserReviews-g317121-d1485031-r898137276-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Summit Ridge Tagaytay,2.0,Jun 2023,Not worth it,"Location was good, with the hotel being next to a strip mall with restaurants and a grocery. Hotel BADLY needs updating/upgrading - the rooms have an old smell and did not seem clean at all, floors were dusty, blanket had what looked like a blood stain on it, glasses in the bathrooms looked used and unwashed. The aircon in one of our rooms was not working - it was only blowing hot air even when temperature was already set at the lowest. Room doors were sticking, so hard to open and close. Pool water was not clean either, it had a slimy, oily film on the surface. Needs a MAJOR overhaul/refurbishment ASAP. Will not be staying here again.",April 2023,/ShowUserReviews-g317121-d1485031-r895848674-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Summit Ridge Tagaytay,5.0,May 2023,Reliable Hotel,"Summit Ridge Tagaytay has always been a reliable hotel for work meetings and workshops. The strength of this hotel is the attentiveness and care of the staff. This has been consistent since my first two stays (for work) at this hotel in 2019. I was glad to see that the care of the hotel staff has not changed in 2023.  Shoutout to our assigned waiters during our event in one of the ballrooms: Runniel, Capt. Christian, Kathlyne and May Ann.   Although my stay has been generally positive, I would suggest some repairs (to address leaks) because the rainy season is upon us. But good job on the rest. 👌🏻",April 2023,/ShowUserReviews-g317121-d1485031-r892818890-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Summit Ridge Tagaytay,5.0,May 2023,Their warm welcome plus the cool breeze of Tagaytay equals perfect weekend getaway.,We stayed in their spacious suite room. They have super comfy beds and soft pillows. Quality toiletries that smells fantastic. We enjoyed their breakfast buffet because of the variety of food selection. The staff were really accommodating and all smiles. They were all helpful and made our stay a breeze.,May 2023,/ShowUserReviews-g317121-d1485031-r892243432-Summit_Ridge_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,20 Aug,I ♥️ View,We had a very comfortable & serene stay  as we celebrated our wedding anniversary. Very relaxing ambiance with accommodating staffs. Clean room and nice amenities. Love the food from Siglo & luckily we enjoyed our night w/ their live acoustic music. ,August 2023,/ShowUserReviews-g317121-d1201575-r911809076-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,18 Aug,Best Hotel Experience Ever,"I recently had the pleasure of staying at View Park Hotel, and I must say, it was an exceptional experience from start to finish.  Very accomodating po and friendly ang staff nila. The staff truly went above and beyond to ensure that every aspect of our stay as a group was memorable and organized and all our requests were granted as well.",August 2023,/ShowUserReviews-g317121-d1201575-r911223842-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,17 Aug,A great place to connect with family and friends.,"The place is amazing! The staff are really friendly and accommodating. We went there for our Team Building activity and it went great. The place is so relaxing not to mention the food, one of a kind! Thank you View Park Hotel!",August 2023,/ShowUserReviews-g317121-d1201575-r910976177-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,16 Aug,Highly recommended!,I'm delighted to hear that you enjoyed your experience at View Park Hotel Tagaytay! The comfortable bed and pleasant atmosphere certainly contributed to your positive stay. The hotel's location in Tagaytay must have provided some beautiful views as well. Thank you for sharing your thoughts!,August 2023,/ShowUserReviews-g317121-d1201575-r910718994-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,Jul 2023,Amazing Tagaytay experience at View Park Hotel.,"Went to View Park Hotel to check out the amenities and it was a great experience. Went to their garden and picked up some herbs that will be used for the spa. I was impressed with the layout of the garden and all the herbs, plants, flowers, and even livestock available on the farm - the right step toward sustainability! After, we went to Sora Spa and had a relaxing massage. They used aromatic flowers & fresh coffee scrub, which added this unique experience. Then, we went straight to the coffee shop and had the best hot chocolate (tablea) and ensaymada. I highly recommend this place, especially to those who want to experience authentic Filipino hospitality and service. Special thanks to Elaine for assisting me. ",June 2023,/ShowUserReviews-g317121-d1201575-r899874495-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,Jun 2023,"Amazing ""WE""kend","All staff members are very friendly, accommodating, polite and maasikaso. Smooth transaction via viber with Chad. Room is spacious, nice veranda view, amazing ang foggy morning habang nagti-tea sa veranda. Food we ordered in Siglo are all delish. Warm ang pool water sa baba, malaki and  very clean. We had one of the maintenance staff took some pictures, ofcourse may tip :)  Massage therapists Ate Mercy and ate Arlene are both magaling, nakatulog kami after the massage.  The hotel has a very relaxing vibe. We had an amazing stay. By the way, this was our 3rd time and we will definitely go back with our kids soon.  ",June 2023,/ShowUserReviews-g317121-d1201575-r898503693-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,Jun 2023,Relaxing Staycation with family,"Cozy relaxing and excellent service of this great hotel.. Also very smiling kind -helpful hotel staffs..  As you go around the hotel, it looks like a design of a European hotel, which is very affordable for this kind of hotel in Tagaytay. One of a kind experience to stay and bond together with family.",July 2022,/ShowUserReviews-g317121-d1201575-r895979433-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,May 2023,Nice Hotel,"Relaxing place to stay. Room is clean. They have acoustic live bands at night. Food is great and very affordable. Hotel is also very accessible. It is near picnic grove, NAPA by crosswinds, and other tagaytay landmarks.  Will definitely comeback.",May 2023,/ShowUserReviews-g317121-d1201575-r889732569-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,Apr 2023,A WELL SPENT ANNIVERSARY VACATION,"My husband and I recently celebrated our 11th anniversary last March 26,2023, so we travel to Tagaytay in order to relax and escape the strains of daily life. Due to our extreme exhaustion after the day's travel, we decided to stay in a hotel after visiting some of Tagaytay's well-known tourist attractions and restaurants. Then we came across the View Park Hotel Tagaytay when looking for a place to stay, and in my opinion, that was the best decision we could have made. When you are dropped off in front of the hotel, a very approachable security guard will be the first to help you, followed by the warm and welcoming front desk agent and manager who, the entire time I was asking questions, were smiling and happy to respond. A nature and earthly scenery, was the ambiance and vibe",March 2023,/ShowUserReviews-g317121-d1201575-r885551770-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
View Park Hotel,5.0,Apr 2023,Great Value for Money!,The service was by far the best I have experienced in any Hotel Accommodation I went to in the past. The staff went out of their way to assist us and make us as comfortable as we can be. They always made sure that we are well looked after. Great experience! And great value for money! I definitely recommend this place if you happen to go to Tagaytaty.,April 2023,/ShowUserReviews-g317121-d1201575-r885383804-View_Park_Hotel-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,4.0,14 Aug,Has its pros and cons,"Pros:  * Clean and well-maintained rooms (we booked a 3-bedroom and deluxe family) and common spaces (e.g. lobby, pool area, dining area) * 3-bedroom executive suite has a spacious master’s bedroom and second room.  The third room isn’t as big, but can still comfortably sleep 2 guests (I believe it has a full bed). * Professional, pleasant staff who sets the tone for a good stay. * TV in every room plus an air purifier unit. * Clean, heated pool. * Our late checkout was accommodated.  Cons:  * In most places, when you book a suite, you can expect a decent view.  Ours was located on the 6th floor of a 9- or 10-floor building and overlooks the parking lot and the road.  You can see the mountains beyond, but the foreground view just ruins it..  * En suite bathroom is tiny.  * Their",August 2023,/ShowUserReviews-g317121-d23027720-r910412268-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Our first time in this hotel and we loved it.,"We stayed for 2 nights with my family. We enjoyed our stay. Below are the positive things Ive noted and a few comments for improvement.  1. We loved that the staff are all well trained. Courteous, helpful and accommodating.   2. Clean rooms, high end linen, modern facilities. They even have a plasma air purifier in the rooms.  3. Good food. We ordered in room dining and all the food we ordered tasted good.  4. We love the heated pool. It was raining and cold but we still enjoyed swimming.  Room for improvement. A full length mirror by the hallway and newer towels. The towels were old already.",June 2023,/ShowUserReviews-g317121-d23027720-r907022439-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,4.0,Jul 2023,Great staff and a very cozy place for the family,"Everything turn out great with this fine gem at the heart of Tagaytay. The only thing that bothered us was the heated pool. We booked our stay here because our kids (ages 4 and 1) would like to swim using the heated pool. To our dismay, the pool was not heated and we are not advised that it was not heated. I called the guest services and spoke to several people over the phone prior to us going to the pool area, but no one mentioned that the pool was not heated. The pool personnel told us, after using the pool, that the heater was ""under maintenance"". Our kids does not want to swim anymore since the water was too cold and that we said that it will be a heated pool as advertised. Other than this bad experience, maybe due to poor communication, everything turned out okay. Are we",July 2023,/ShowUserReviews-g317121-d23027720-r904061416-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Hotel Casiana,"Hotel Casiana always succeeds in being my go-to hotel now. I had a few friends visit the Philippines and we went to Tagaytay so I recommended staying at Hotel Casiana and even they loved it!  It was my first time booking online so I was skeptical but it turned out to be an easy process. For me, you just really have to read the terms and conditions. Other than that, again the rooms were clean and nice. Even my friends said they would keep staying in Casiana if they come back to visit.  Highly commend Macky from the front desk. He greeted us with a kind smile and attended to us quickly. Kudos to the team for continuing to give me a quality stay as always.",July 2023,/ShowUserReviews-g317121-d23027720-r902136187-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Great Experience,"First time staying in Hotel Casiana.  I don’t often deviate from hotels that I already trust, so trying Hotel Casiana was a new experience for me, and from their food to their rooms, I just loved it! I especially loved the desserts in their Cafe near the lobby.   I stayed there on a Saturday, and I didn’t know there was a live band on the 2nd floor in the evening, so I went to watch them even serve cocktails which were good as well. The next day, I had their buffet breakfast, and it was really good. Special thanks to the chef and staff of their in-house restaurant for the good food and for being so hospitable.",July 2023,/ShowUserReviews-g317121-d23027720-r902083100-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Great birthday weekend for my Mom's birthday,"My parents loved it, we spent my Mom’s birthday at Hotel Casiana and the entire hotel is really pretty. It’s really perfect for pictures and relaxing! I love their pepperoni pizza and truffle pasta as well, we had them in the restaurant and it was delicious. They even sang Happy Birthday for my Mom, it was soooo sweet! Thanks to all the staff in Hotel Casiana for making my Mom’s birthday a good weekend. Hope to come back again soon.",July 2023,/ShowUserReviews-g317121-d23027720-r901956799-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Staycation at Casiana,"It's a great place for staycation. It's cozy and quiet. The staff are friendly and showed good customer service - from the reception, housekeeping and restaurant. The best thing for me is finding a heated pool in Tagaytay.  Just a friendly criticism for improvement: 1) it took awhile to be served whenever we dial 0 for some of our requests. Follow up calls were made 2) lots of insects at night both in the balcony and in the pool.",July 2023,/ShowUserReviews-g317121-d23027720-r901369986-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jul 2023,Wonderful experience for my dad's birthday!,I would like to give a positive feedback about this hotel. The customer service is good and even the hotel is very clean! Natuwa si daddy at kami sa isang employee diyan si Sam na bellboy napakabait at matulungin gusto na nga pakainin ng lunch sa may room ni daddy namin kaso sabi niya bawal kasi on duty. The hotel is pretty new and pretty good. Babalik kami diyan sa hotel maybe sa katapusan ng july kasi may birthday ulet samin and i hope same experience ang makuha namin!,July 2023,/ShowUserReviews-g317121-d23027720-r899694038-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jun 2023,Treasured Memory,"Very comfortable & relaxing stay, huge room, good foods, accommodating, friendly courteous  & approachable staff. Our overall rating : very satisfied. We will surely recommend Hotel Casiana to our peers. Looking forward to visit your Hotel in the near future ",June 2023,/ShowUserReviews-g317121-d23027720-r899056470-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Hotel Casiana Tagaytay,5.0,Jun 2023,A delightful stay in every way.,"We had a wonderful experience at this hotel, which was one of the best. The staff was accommodating, friendly, and always ready to assist with a smile from morning till night.  The beds, pillows, and sheets were clean, and the bathroom was comfortable and well-stocked with toiletries.  The check-in and check-out process was easy, and even though we slightly exceeded the check-out time by 1 hour, they were not strict about it.  We highly recommend this hotel and would love to stay here again.",June 2023,/ShowUserReviews-g317121-d23027720-r898737134-Hotel_Casiana_Tagaytay-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,3.0,Jul 2023,Not the One for Me,Our room is facing the adjacent subdivision so there’s no pleasant view. Internet connectivity is bad. Staff service is good. Processing at checkout is slow as they have to wait for the clearance from the person checking the room. Food for breakfast is good and prompt. We pre selected our breakfast meal during checkin.,March 2023,/ShowUserReviews-g317121-d1236612-r907124908-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,5.0,Jun 2023,One Tagaytay Experience Second Time around,"our stay was pleasant, comfortable  and amazing. People are so courteous, and always ready to extend help, facilities are well kept. Recommending this Resort to friends and relatives, Very near to the church, market, scenic view especially the Taal  Volcano and the environs.",June 2023,/ShowUserReviews-g317121-d1236612-r895813309-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,5.0,Jun 2023,Nice place.                                                                                         Nice view.          ,"Hotel is a very nice place to stay and nice swimming pool view, The food is good & all the staffs are polite ,respectful & approachable staff especially R.A always there for us & i really appreciate that.. Keep up the good work. 😃 😊 😀 ",June 2023,/ShowUserReviews-g317121-d1236612-r895289092-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,4.0,May 2023,Good venue for training still...,"Nice clean bedrooms with towel and toiletries, tv is with netflix and wifi is available. The hotel is beside a main thoroughfare so its a bit busy during rush hours but quiet afterwards. There is a pool if you dare to swim in cold weather.  There is also the 7-eleven store that covers your necessities 24/7.  ",December 2022,/ShowUserReviews-g317121-d1236612-r889879414-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,2.0,Dec 2022,TOTALLY UNMANAGED PROPERLY,"The front desk staff who checked me in did not explain the location and operating hours of the amenities such as pool, gym, room service and restaurant.  No telephone in guests rooms but they provided a QR codes  set up in the room to communicate with the guest services via Viber, FB Messenger and whats up. This is the first time we ever experienced a hotel with no telephone in the room! It was very inconvenient!  No hairdryer. Induction cooker was not working. The floor in our room was very dusty!  Linens and towels needs to replaced!  We even managed to kill a cockroach in the comfort room! Crazy! The floor wooden vinyl planks in our room were peeling off.  The hot and cold shower doesn’t work so we ended up taking a bath with freezing water.  Failed security standard for a",December 2022,/ShowUserReviews-g317121-d1236612-r871900013-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,5.0,May 2022,great escape,"very near interesting place, with in minutes drive. lots of opportunities in the area, courteous, honest prompt service. security is at its best, recommending this one tagaytay place hotel suites to others",April 2022,/ShowUserReviews-g317121-d1236612-r837908512-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,1.0,Mar 2022,Inappropriate Attitude,"I would like to share my experience in claiming  voucher for free accommodation last Mar. 27, 2022 at One Tagaytay Hotel. One of their presenter is very unprofessional, rude and arrogant. At first of the presentation, she seems very polite and hospitable, then after presenting all the possible ways to grab the offer, her tone suddenly changed when I mentioned that I am not interested. I felt insulted and humiliated.",March 2022,/ShowUserReviews-g317121-d1236612-r832635040-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,5.0,Mar 2022,Luscious Meal,"If you will be coming to Tagaytay, better to visit this place and dine in at their restaurant, Amacena. Tried their Roasted Chicken and Special Turon, didn't leave a single bite since food was just so flavorful that it kinda melts in the mouth. Staffs were very accommodating too.",March 2022,/ShowUserReviews-g317121-d1236612-r830411520-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,3.0,Feb 2022,"One Tagaytay Place , nice location but room needs improvement",Stayed at the resort hotel for 6 days.  The location is central to all the nice places to visit in Tagaytay. Our room location with veranda overlooking the subdivision beside the hotel was okay as we get the cool breeze.  The rooms are quite old and wooden tile flooring needs to be replaced as it doesn't appear clean. ,February 2022,/ShowUserReviews-g317121-d1236612-r827804086-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
One Tagaytay Place Hotel Suites,4.0,Mar 2020,One Tagaytay Place Hotel Suites: Another Encounter in Tagaytay City,"This was another opportunity to be billeted at One Tagaytay Place Hotel Suites in Tagaytay City.  This time, we had an event in this place.    For my room, I had a twin-sharing room that is a little old but comfortable.  The comfort room was clean.  I noticed a little moist just below the air conditioning unit.  But, I like the food and the services of the staff.",November 2019,/ShowUserReviews-g317121-d1236612-r750697453-One_Tagaytay_Place_Hotel_Suites-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Microtel by Wyndham South Forbes Near Nuvali,4.0,12 Aug,Micro stay,"Staff are very courteous and nice, from the security to the staff in housekeeping. Probelm is mobile signal and inetrnet is ver low. Location is not nice as tgere are no stores to buy from when you need something late at night",August 2023,/ShowUserReviews-g3387417-d6519332-r909926040-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,May 2022,Nice Stay,"We booked Microtel South Forbes to attend a sortie in Nuvali. It was one of the nearest hotels and all were already fully booked. We were lucky that this hotel had a vacancy but it was over our budget. We were happy they gave ua a free upgrade!  Checking in and out was easy and smooth. We were welcomed with refreshments near the lobby. The staff were friendly and couteous. Our room was really nice and spacious! We were very happy we got this room.  Breakfast was okay. There was a limited variety of food and was in their ballroom on the 2nd floor. Their resto was closed maybe because of the pandemic. But since Microtel is situated near other restos and coffee shop, food was not a problem.  We enjoyed our short stay there. We will definitely come back again.",April 2022,/ShowUserReviews-g3387417-d6519332-r839257139-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,Jul 2023,THE BEST SERVICE MICROTEL SOUTH FORBES,"When i stay here in microtel south forbes with my family all staff are always smile and greetings, and christian they can assist all my needed and i stay again in microtel south forbes thankyou Microtel for a good service and also the rooms are hygiene and cleanliness 😇 if you want to stay must be suggested here Microtel South Forbes",May 2023,/ShowUserReviews-g3387417-d6519332-r901122001-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,May 2023,Great Service,"I'm not used to leave reviews but I couldn't talk to you about this place where I felt at home.  SO FUN is simply more than an hotel. I stayed here last May 10 with my friends.  The price is reasonable for the quality of the service, room are spacious and you can feel the hygiene cure in any corners. The staff throughout the hotel were very professional, friendly and extremely helpful. They always greeting and smiling to us. The Food were amazing. The location of the hotel is great. I have no hesitation in recommending this hotel. ",May 2023,/ShowUserReviews-g3387417-d6519332-r890674240-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,May 2023,Great Experience ,"Overall, I had a great experience with this hotel last May 5. The staffs was incredibly helpful, and the amenities were great. Meals are very delicious and Rooms was wonderful, clean, and perfect to celebrate with your family. I highly recommended this hotel for locals and foreigners. I would probably choose Microtel South Forbes  next time as I have experience warm welcomes of the staff, excellent service and pleasantness of hotel crew.",May 2023,/ShowUserReviews-g3387417-d6519332-r889984070-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,May 2023,3rd Time visit in Microtel South Forbes 💙,We stayed here last April for our Anniversary. I can say that the overall experience was great. The staffs were accommodating & very attentive. They always wear sincere smile on their faces & greet us. The facilities were very maintained & clean. We will surely comeback and stay longer next time. Thanks! God bless!,March 2023,/ShowUserReviews-g3387417-d6519332-r889711697-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,May 2023,Anniversary Trip in our Favorite Hotel,"We had a great experience. The room was very pleasant, it was cozy and clean.  Breakfast was excellent and incredibly varied. The hotel team esp.  front desk agent July and the GM has always been friendly, patient and helpful. Loved our stay! The location was amazing and facilities were great too. We loved it, would come back again and definitely recommend to my friends & family. T'was actually our favorite hotel since 2017. Very quiet, peaceful & relaxing!",March 2023,/ShowUserReviews-g3387417-d6519332-r889709113-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,Apr 2023,First Stay at Microtel ,"It was our first stay in Microtel and we had a great experience! The employees are certainly accomodating thus, from checking in to checking out is very smooth and convenient. They are very attentive whenever we request certain amenities for our necessities. The poolside is fancy and nice as well as its lobby. The price is relatively reasonable and affordable for its rooms and services because it has an entertaining tv, soft bed with fluffy pillows and amazing ambiance. We'll definitely come back again! ",December 2022,/ShowUserReviews-g3387417-d6519332-r886977851-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,Apr 2023,Wonderful experience,Week end well spent in this hotel. Very accommodating staffs. The place is very clean. They even have a program for kids during Easter Sunday when we went there. We enjoyed our stay there. This place is very accessible to marketplace and coffee shop. ,April 2023,/ShowUserReviews-g3387417-d6519332-r886396003-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Microtel by Wyndham South Forbes Near Nuvali,5.0,Apr 2023,Family Friendly hotel,"We spent our weekend on this hotel and the kids really enjoyed it. Family-friendly hotel. Great service, Amazing staff (super friendly and well trained) Good food (breakfast buffet has lots of choices).  Great place to bond with your family. 💕 Thankyou Microtel Nuvali.",April 2023,/ShowUserReviews-g3387417-d6519332-r886122650-Microtel_by_Wyndham_South_Forbes_Near_Nuvali-Silang_Cavite_Province_Calabarzon_.html
Nurture Wellness Village,3.0,May 2023,Just so-so,"We got the 2K worth of massage for each person. We weren't impressed. Our regular 500 local massage is actually better and more satisfying. The place was very relaxing and aesthetic, but we won't be coming back for the spa. Not worth the money. Food at the Farmers Table was not really that good. It was just OK. May not make an effort to come back.",May 2023,/ShowUserReviews-g317121-d1167913-r889166462-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,5.0,Apr 2023,World class,"World class massage therapy. Healthy choices for lunch, dinner and breakfast. Staff was very courteous, polite and accomodating. I will recommend the multigrain bread to go. The only problem was the cable TV, only 2 channels were available",April 2023,/ShowUserReviews-g317121-d1167913-r887891775-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,2.0,Apr 2023,Worst Resto to dine in,"We had our massage and was about to dine in at the restaurant until we met one of the rude servers, looked us down and hesitated to gave us seat because of the registration which we already did. Hindi maganda ang approach nun nkaglasses na staff nila. ",April 2023,/ShowUserReviews-g317121-d1167913-r887763167-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,3.0,Nov 2022,Average type of massage,"it was reviewed well on some sites and so we thought to give it a try. We drove all the way to Tagaytay from Okada Manila to experience first hand of what they said was a very relaxing massage at Nurture Wellness Spa.   Our reservation was at 5pm and so we arrived an hour earlier of our schedule. We were escorted to our Massage villa which was actually  just a big room with three beds (3 of us -- all in one room). Three masseuse attended to each one of us and worked their way in massaging us.   It was pretty average type of massage -- I mean -- there were no relaxing diffusers or candles to set the mood. No bathrobes, just a thin towel or something to cover yourself up. The light in the room was kinda creepy and old. I honestly didnt get that wow relaxing feel.  The room was old",November 2022,/ShowUserReviews-g317121-d1167913-r869619092-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,3.0,Nov 2022,Avoid eating/staying here - only come for a massage,We have been here numerous times before for meals/massage & loved it. This time was the first time we booked in to stay & we're really looking forward to an amazing experience. Unfortunately we paid HUGE money for it & left feeling much worse than when we arrived. I'd say avoid staying at all costs. Come for a spa therapy but avoid the accommodation & restaurant unless you have no choice.  We arrived to a full house on Sunday afternoon where there was no parking (but as an overnight guest they took the keys & parked the car eventually for us). No welcome drink while we sat waiting for the paperwork to be done (would have been appreciated).   Also when you're trying to relax in your expensive room there are dining customers walking all over the 'resort' making lots of noise &,November 2022,/ShowUserReviews-g317121-d1167913-r869184809-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,5.0,May 2022,Relaxing time and a health reset!,"Very helpful staff, very relaxing atmosphere and highly tailored detox program.  Comfortable room, well designed garden, and beautiful surrounding area. I am born again after 5 nights there HIGHLY RECOMMENDED!",April 2022,/ShowUserReviews-g317121-d1167913-r837037461-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Nurture Wellness Village,3.0,Jan 2022,Only for the spa,"Our second time at Nurture Wellness and the massage and spa service are still excellent!  However, this time we were assigned a garden view room that was quite dilapidated, the bathroom fixtures were loose and very old, room amenities were lacking, and the room exterior looked unkempt.  Since we had paid premium rates for peak season, we felt shortchanged given the condition of the room.  The revamped restaurant, Farmer's Table (operated by a third party, Raintree) is ridiculously expensive, and the food is bland, tasteless and ordinary. The plated breakfast was so-so.  During our stay, we had reserved a table for dinner thru the front desk but our request was ignored by the restaurant and they made us wait for a table instead.  Turns out the resto was prioritizing walk-in",December 2021,/ShowUserReviews-g317121-d1167913-r823888926-Nurture_Wellness_Village-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
