name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
Water Camp Resort,,,,,,,,,
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r659719128-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Best Resort in the South,/Profile/arieltravels,arieltravels,5.0,"Very spacious and cool place. There's a lot of activity you can do like biking, play life size chess, swimming, fishing, etc.",Oct 2018,,",19 March 2019"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r643268591-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Outstanding 90th Birthday celebration of my grandma!,/Profile/nikz1989,Nikz1989,5.0,I had to plan my grandma's 90th Birthday Celebration last March.,Mar 2018,Family,",3 January 2019"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r597536324-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Late Lunch,/Profile/dennisastaana,dennisastaana,5.0,It was already late in the afternoon when we passed by the resort and decided to have lunch.,Jul 2018,Couples,",19 July 2018"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r592087585-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,THANK YOU FOR THE 20 YEARS,/Profile/TEAM_ARQUIZA,TEAM_ARQUIZA,5.0,One of our favorite place to go to is about to stop operation after 20 long years.,Jul 2018,Family,",1 July 2018"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r575065330-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Good RnR Option,/Profile/cesdakis,cesdakis,4.0,"My family had a great time spending our day at Island Cove. We had fun in their water park. Although it's not as big as that of Balai Isabel in Batangas, the fact that they have areas for both the small and big kids to enjoy is a plus. The kids enjoyed it so much that they didn't try the other amenities included in the voucher I bought and just stayed at the pool/water park. It is also a lot nearer than going to Batangas.",Apr 2018,Family,",23 April 2018"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r541485423-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,"Good Housekeeping Service, Poor Breakfast Service",/Profile/droo-berry,droo-berry,3.0,"We stayed for 2 nights and all our requests from housekeeping were done in no time.  Unfortunately, it was a different story for breakfast. We arrived for breakfast before 9am on both days and the buffet was already empty and messy, when breakfast was supposed to be til 10am.  It took a while before they were able to replenish the food, and some items were not even replenished. The champorado was very soupy on the 1st day, while it was very thick on the next day. We asked for tissue and a cup of hot water, which never came.",Nov 2017,Family,",16 November 2017"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r491620811-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,A convenient water park resort and a lot more,/Profile/phil_eee,Phil E,4.0,We checked-in for an overnight stay at the hotel and they provided complimentary tickets to Oceania and the Aviary.,May 2017,Family,",8 June 2017"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r480062240-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Island Spa Visit,/Profile/leonidess2016,Leonides S,5.0,"I took my wife and in laws for couples massage and we all enjoyed the experience.  They offer several options but I chose the complete, head to toe massage which include facial and foot scrub for about $35 per person.  The treatment lasted for almost 2 hours.",Apr 2017,Couples,",29 April 2017"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r459501992-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Cool getaway within your reach!,/Profile/nelmaq7,nelmaq7,4.0,"Amidst the hazzle and bustle of the Cavite entry point is a cool getaway that is Island Cove. This place is a favorite of my children as it is near our place at Dasmarinas and our house in Makati, wherever we may be. It offers a cool place near the pools where I can always look at my kids while they enjoy. There are also locations inside where you can enjoy fishing or look at their wildlife sanctuary. A great weekend hideaway  that is not too far and costly.",Jun 2016,,",14 February 2017"
Island Cove Resort,/ShowUserReviews-g2290743-d3171284-r451220984-Island_Cove_Resort-Kawit_Cavite_Province_Calabarzon_Region_Luzon.html,Great place to have dinner in fishing village,/Profile/ET3121,EndlessTravels,4.0,This place recommended by my father in law. Easy place to get with a little shuttle that takes you around compound. This review is in regards to the fishing village restaurant where you can have dinner/lunch on a traditional stilted village with fantastic view of Manila. Later on you can throw in a rod and catch a fish. Another highlight was having the planes flyover towards airport,Jan 2017,Friends,",11 January 2017"
Island Cove Resort,,,,,,,,,
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r679001878-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,A good experience that is also good on your pocket.,/Profile/Resort29066975782,joan b,4.0,"Pocket-friendly indeed! Not too far from cities in Cavite, this one place of get away tour is a must. Been there three times and will definitely come back again. The banca ride is about 50 pesos each, cottages ranges from 300-1500. there is also a house you can rent for 3000 pesos for all the family members and for big groups of people wanting to relax and stay for an overnight trip. you may also bring tents to camp at night if you're in to adventure on the seashore;.",Oct 2018,,",4 June 2019"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r656648735-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Friend’s School Reunion,/Profile/Nezielaragon,Neziel Aragon,2.0,I was invited for a friend’s school reunion which were celebrated there at Marines Camp particularly Katungkulan Beach”.... The way going there is absolutely beautiful and peaceful! The beach is quite clean “in the morning “ and blurry in the afternoon.,Mar 2019,Friends,",5 March 2019"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r572326213-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,"""Tan under the sun""",/Profile/maryanno954,Yann O.,5.0,Looking for a place to spend your summer vacay??,Apr 2018,Family,",9 April 2018"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r553476291-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Very under rated nicest beach 1.5 hours from Manila,/Profile/Emem69,Emem69,4.0,I read some of these reviews and while some were right others were completely off line. Yes its not Boracay but its a nice clean beach close to Manila just past Sapang1  Ternate. We had a great day at the beach and decided to extend. We could only find a nice cheap place in Sapang Ternate on the internet everyrhing else was over 2 pr 3000 peso a night.We saw a big group of wild monkeys that was amazing. Seemed they like human food. I can't wait till Palay Park opens again .nGreat place to go when your Manila wiped.,Dec 2017,Solo,",13 January 2018"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r473124612-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Day trip,/Profile/220jov,Jo V,1.0,Open sa public pa ba to? Last time we went occupied na ng military ang beach for training ground:(.. ,Feb 2017,Family,",6 April 2017"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r462471620-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Worth a try,/Profile/vhebzykalingasan,vhebzykalingasan,3.0,"If you compare to other beaches in Cavite Area, this might be the best. Other beaches nearly has been polluted because they are near Manila Bay, it is being managed by the Marines, so it is a bit clean, but really crowded because the place is very cheap and easy to go to, you can feel the security as well because there a lot of soldiers. the beach is average the sand is not white. the view is also ok. You can see an island from the beach, I think it is a submarine. we rented a nipa hut worth 1500php. We brought our own food but there are some places where you can but as well.",Aug 2016,Friends,",24 February 2017"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r462431383-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Beach,/Profile/diytravelerr,diytravelerr,3.0,Been here with my partner. Its weekend when we got here. Place is not that crowded like other beaches. SemiWhite and sun rays are perfect for your short escape in the metro. Staffs are accomodating too. ,Dec 2016,Couples,",24 February 2017"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r459884504-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,2nd time around... and I love it!,/Profile/iam_via,iam_via,5.0,"Our first experience here about 2 years ago was not so good. But I have to admit, this is the only beach in Cavite that has super clear water and not itchy, and so we had to come back and try it again. This time, the experience was so perfect! We were like the only guest that day and so we really enjoyed the place.. big time! I even had the opportunity to take beautiful photos of the place with no photo bomber! We were able to book a cottage. It costs 400 pesos. It has bed with E-fan in it. We were also able to grill fish at the back of our cottage. If only it wasn't Monday the following day, I could have stayed overnight. Such an awesome experience (for me) for someone who hates crowd. ",Dec 2016,Family,",15 February 2017"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r389432740-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,Still... the BEST Cavite beach getaway......,/Profile/jojied327,Jojie D,5.0,"Went here first in summer of 2011 with my family, got mesmerized with the place coz the place is just in Ternate, still a town in Cavite. Never thought that there would still be a “white sand” beach so clean and so “maintained” and yet still located in Cavite. Kudos to our ever gallant Marine officers, soldiers and trainees who had kept this cove always its best. Since the place is still full in the morning, we just have to rent a cottage so that we can settle and unload our things and food stuffs. After lunch, we luckily had the chance to move to a vacant room and spent our night there. Really, nice beach, sun and sand, and late afternoon waves. Downside is their public comfort rooms; I think it’s been years that they failed to act on this, though if you’re on their room, you’ll have the luxury of your own clean bathroom.",Aug 2015,Family,",5 July 2016"
Marine Base Ternate Beach,/ShowUserReviews-g2192430-d2304584-r382016203-Marine_Base_Ternate_Beach-Ternate_Cavite_Province_Calabarzon_Region_Luzon.html,beach was ok but needs a lot of cleaning. bath house was worst.,/Profile/madel76,madel76,2.0,the drive to the beach was really nice as my family loves nature. we even saw an eagle taking prey in front of our car so we had to stop and be amazed :),Apr 2016,Family,",12 June 2016"
Marine Base Ternate Beach,,,,,,,,,
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r550315962-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,Sad story a REAL HERO murdered by the 1st President,/Profile/Emem69,Emem69,5.0,Well the title says it all. Really enjoyed the tour I had with Joy at Manila Beach Hangout Hostel so cheap great deal hiking climbing monkeys and beaches. The whole history of Bonafacio I can't understand why there isn't even a sign to show the entry of Supremo . Maybe its a secret the first president killed a real hero,Nov 2017,Family,",30 December 2017"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r537007449-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,"Visiting Mt. Nagpatong, the place where Gat Andres Bonifacio was hacked to death together with his brother, Procopio.",/Profile/TaraGalaTayo,TaraGalaTayo,4.0,"The place will have to be visited by people who has an intention to really go there because it’s quite hard to find. You may want to contact Mang Itong, ‭(0997) 573 5068‬ before you visit the place so he can open it and expect that you are coming. He’s the caretaker of the place. There’s a Php. 50.00 donation fee for the up keep of the place.",Jul 2017,Family,",29 October 2017"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r478466816-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,"I came, I saw, I conquered!",/Profile/iam_via,iam_via,5.0,"Since my husband has a huge crush on Andres Bonifacio, we went here to explore the place where The Supremo spent almost the remaining days of his life. The ride going here is kinda creepy, you have to pass by a seemingly deserted farm. As per the tour guide, it's a private property and the owner was just kind enough to offer a piece of his land so locals and tourists may able to visit the shrine comfortably. There's an entrance fee of 20 pesos. Before going there, you have to go first to the municipality of Marigondon to coordinate with their Tourist department so that an official employee from LGU will accommodate you as a tour guide. As we arrived there, I immediately felt this melancholic atmosphere thinking that you are actually stepping on the same ground where the Great Supremo died. The creek is still there as being mentioned in the History books. The place is also perfect for pre-nup and other photo op session. It's truly a must visit!",Mar 2017,Couples,",24 April 2017"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r340597686-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,Resting Place of the Supremo,/Profile/followyouroad,followyouroad,5.0,"Aguinaldo Shrine is prominently placed in Kawit, Cavite. But did you know that another hero of equal repute, and perhaps Aguinaldo’s mortal enemy, is also enshrined in Cavite? That hero is none other than the Katipunan’s Supremo, Andres Bonifacio. His shrine stood at the distant town of Maragondon, Cavite.",Nov 2015,Friends,",17 January 2016"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r316540883-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,A great historical place,/Profile/269russelll,Russell L,5.0,"You can reach Bonifacio Shrine from Maragondon Town Hall via tricycle. 2 way Fare is Php 100 per head. A bit pricey, yes, but I think it's just reasonable. The road to the shrine is rough and inclined sometimes. There will be times you need to walk because the trike cannot go on due to slopes. It will take you aroung 30min to get there.",Sep 2015,Family,",6 October 2015"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r243785317-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,Historical Walk with Andres Bonifacio,/Profile/loidad660,Loida D,3.0,"After the assault of Mt. Buntis (Maragondon Range), we went to  Bonifacio Shrine which is located in Mt. Nagpatong, Maragondon, Cavite City. Actually, it's more of a hill than a mountain... Back then, you have to walk/hike before you can reach this place, but as of now, the trail is already passable by vehicles. When you got to see this place, you will feel nostalgic..i suddenly felt sad remembering the physical and  emotional struggle of one of our great heroes, his sufferings under the regime of Pre. Emilio Aguinaldo. The local folks said that until now, it remains a mystery of how he died with his brother Procopio. Some said that it was thru ""bayoneta"" , and some said that he was hacked to death because he was unable to stand anymore due to weakness..it was also believed that his body was not found, but  his monument was placed in the center of the shrine.",Nov 2014,Friends,",10 December 2014"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r236728373-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,Excellent!!!,/Profile/491auntiec,auntie c,5.0,Great historical info one of the real national hero of the Philippines..a must see learning experience for all ages!!,Nov 2013,Family,",28 October 2014"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r221964871-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,Unknown shrine...,/Profile/112migsg,Migs G,3.0,We're trying to look for a public park that's off the beaten path... And definitely... This one fits the bill perfectly.,Nov 2013,Business,",15 August 2014"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r116237850-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,"It's Aguinaldo Shrine, not Bonifacio",/Profile/Aryianna,Aryianna,4.0,"Although in need of funding, compared to Jose Rizal's replica home in Laguna, this original resident of the Aguinaldo family is well-preserved.  The craftsmanship of the ornate wood trimmings, original furniture and the various hidden passages make it a very interesting and fascinating historical building.  It is a presence and historical monument of which Cavitenos can be proud.",Mar 2011,Friends,",4 August 2011"
Bonifacio Shrine,/ShowUserReviews-g298448-d1101263-r105884072-Bonifacio_Shrine-Cavite_City_Cavite_Province_Calabarzon_Region_Luzon.html,The home of the first Phillipine president,/Profile/Bob1818296,Bob1818296,4.0,The house is an important part of Phillipine history and is well preserved rather than restored. It will be very interesting to any history buff but is a little difficult to get to unless you are used to the unique Phillipine local transport system.,Dec 2010,,",28 April 2011"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r859799332-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,fun day,/Profile/renzie22,renzie22,4.0,✔️ the tour guide is very nice and accommodating. he also served as a photograpger for us. ,Sep 2022,Family,",12 September 2022"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r784007973-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,"Worth the animal encounters,  safe during covid",/Profile/Jbajba,Jbajba,5.0,"Our guide was knowledgeable and accomodating even when d kids were rowdy. He took time to explain the peculiarities of the animals and we enjoyed the animal interaction. If I can improve on the harvesting, maybe tomatoes or carrots? would be interesting for kids. We kept our distance from other groups but we were there on a weekday, weekends can be more crowded.",Feb 2021,Family,",5 March 2021"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r723228174-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,A paradise inside a farm,/Profile/lorycodeaustria,lorycodeaustria,5.0,"We had a bed and breakfast stay here in Yoki's Farm. Truly a paradise! Only 2.5 hrs drive from quezon city. Our very memorable animal encounters such as zebras, Ostrich, rare birds in Aviary, many tortoise, miniature horses, diff rabbits, peacocks, bearcats and more is our best nature family bonding together(better than our experiences in other countries). Imagine, we can touch or feed them all. The price is very reasonable for these experiences. Food treats for animals were prepared well for us to feed them. Hydrophonic veggies like Lettuce, romaine and others, mulberries were freshly harvested. They were clean and big clusters were sold at a good price compared to manila markets. Staff were very courteous and helpful. Food is great! To add, our room has smart tv and we can enjoy watching netflix at night. We had a very relaxing stay here. We will definitely go back.",Nov 2019,Family,",2 November 2019"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r630003022-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Unforgettable encounter with animals!,/Profile/484darylj,Daryl J,5.0,"Visiting hour/day: morning, around 9:30 AM on a weekday. Not too busy and very few visitors were there which is perfect!",Oct 2018,Couples,",1 November 2018"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r627592196-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Interesting ,/Profile/louisesegovia,Louise,3.0,"The place has an interesting collection of birds and animals and some antiques. I find the Php200 entrance fee expensive since there’s not that much to see yet. In a little less than an hour, you will have already covered the things and places the farm has to offer. If you haven’t seen a zebra up close and personal, this is your go to place.",Oct 2018,Friends,",23 October 2018"
Yoki's Farm,/ShowUserReviews-g317121-d13564173-r589243291-Yoki_s_Farm-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,YOKI FARM the hidden farm,/Profile/wonderchalk,wonderchalk,4.0,it's my NTH time here because i just love bringing friends to this place & it offers new surprises every time,Jun 2018,Friends,",20 June 2018"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r625984787-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Team building on a budget!,/Profile/jeymorales,jeymorales,3.0,"The falls is ok, nothing so special about it. The fact that the place is extremely quiet, its a perfect place for team buildings, eating out and chilling with friends or team mates. They have enough cottagers to cover visitors. The shower rooms/comfort rooms needs improvement here.",Nov 2017,Friends,",17 October 2018"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r481394283-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Unplanned Visit on a Labor Day,/Profile/roselledp0915,Roselle D. Panganiban,3.0,"Visit was unplanned on a Labor Day. Since it was a long weekend, place was jampacked. Government or private entity that owns the place needs to ensure the place is kept clean. There was a part where i felt water was already dirty. Good thing about the place was its proximity to Metro Manila.",May 2017,Family,",3 May 2017"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r476935291-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Unplanned trip,/Profile/elleinar,Elleina R,3.0,"We went ther unplanned, we just got in the car and off we went. We did not bring food except the cooked rice hahaha we left our house at noon.",Apr 2017,Family,",18 April 2017"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r459546744-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Not fun here on weekends... so crowded!,/Profile/iam_via,iam_via,2.0,"Came here due to the amazing photos of this place that's circulating in Facebook. The entrance is a bit pricey for me considering the place looks like they are still renovating. When we reached the pool area, it's too crowded! The place is big but the swimming area is so small. I can tell that pets are allowed since I see guests bringing their dogs. Honestly, I was disappointed with what I witnessed. The actual look doesn't give justice to those beautiful photos used as AD online.",May 2016,Couples,",14 February 2017"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r436485677-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,nice and cool,/Profile/wdewerd,wdewerd,3.0,"We went with some friends in the summer. It was pretty crowded but the water is cool and refreshing. The cottages are nice and are perfect to host your friends, a BBQ and a cool box for the drinks. There is no power but that is not a burden. A nice day trip with friends to escape the City for a day.",Jan 2016,Friends,",11 November 2016"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r435683542-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Quick-Cold-Water Get-away!,/Profile/KitE82,Kit E,4.0,Visited this place just on a random with my friends.,Feb 2016,Friends,",8 November 2016"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r420955055-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Not so far from Manila,/Profile/JanaChicc,Jana Aranda,4.0,Approximately 1 hour away from Cavitex. It is near the main road so its easy to find.,Sep 2016,Family,",21 September 2016"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r414793021-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,A good escape,/Profile/tonijanac,Toni Jana C,4.0,"I went to Balite Falls with 9 other friends last September 4, 2016 and I can say that we quite enjoyed our visit. We went there on a weekend and arrived at around 8am and there were already some people, mostly bikers.",Sep 2016,Friends,",5 September 2016"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r382623710-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Day at the falls,/Profile/14daylenes,Daylene S,2.0,"I visited the falls in May 2016 the weather was perfect the sun was out really hot, as we approached the falls it looked amazing but as you climb down the rickerty steps and bridge and walkways. You notice that it really needs a good clean and updating, the huts to rent were really dirty we couldn't get rid of the amount of flys that kept landing on us, we went for a swim in the falls pool but I fell down getting into it as the concrete slope you walk into the pool was so slippery and slimy with green algae, it was quite dangerous, the pool it self was not as clear as the photos we had seen advertising it, the bottom of the pool had the green algae with made walking in it difficult, very run down place which is a pity, as the people are lovely and so welcoming, the place could be amazing with some TLC, now we have been we wouldn't go again, unless it was improved, there are small pools dotted around the main pool, but again these are so slippery to get in and out of with the algae, they are made of concrete so really need draining and jet blasting, the paths around the pools are again very poorly done you have to watch were you are walking so as to not fall over due to wet slippery mud, and poor pathways, such a shame we felt so disappointed with it, as we could of had a fantastic day, instead of just a ok day, ",May 2016,Friends,",14 June 2016"
Balite Falls,/ShowUserReviews-g2192417-d2179584-r369460869-Balite_Falls-Amadeo_Cavite_Province_Calabarzon_Region_Luzon.html,Labor day escapade :),/Profile/mayrelvep,Mayrelve P,3.0,"Visited this place with friends ... loved the place because of nature and the water is cold. Its just that some facilities our outdated and the water is not that clear. But all in all we had so much fun with the place. Hoping to be there again, next time!",May 2016,Family,",2 May 2016"
Balite Falls,,,,,,,,,
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r842016799-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Quite small with just a few shops and limited items,/Profile/CzarEmmanuel,Czar Emmanuel,3.0,"My expectations were quite high before visiting this place. I was looking forward to a real good shopping galore, choosing from a vast array of shops selling world-famous branded items. Maybe it's the pandemic, that's why many shops were closed. But even among those in operation, items on sale were very limited. Some were quite expensive too ... something I was not expecting in retail factory outlets. Some items were also from old stocks and were the last sizes available -- meaning, they were not available in all sizes. I did manage to buy some items, but much less than what I was planning to buy. The place is not really that big, but it has some spots that are instagrammable. Parking is available with a flat rate of Php 20.",Jun 2022,Friends,",8 June 2022"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r830575428-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,An Affordable Quality Outlet with a View with Spacious  Parking Area,/Profile/viajerolokal1925,Jun Ruaya,3.0,"My recent trip to Acienda Designer Outlet  in Silang, Cavite was last December when the province was in Alert level 2.Most of the outlets were back in business. Since most employees and pensioners had their 13th month bonus they did their pre-Christmas shopping there. It has a wide parking space with a minimum fee. On my part I bought a genuine leather belt and a pair of walking shorts on sale. You have choices of food outlets on the ground and lower levels.On my way up I took a detour from the Sta Rosa-Tagaytay Road going to Silang proper to avoid the heavy traffic in Tagaytay. Before I entered the poblacion I took a left turn going to Aguinaldo Highway then  left again toward the entrance. I had to drive around the complex to park  in front of the entrance to the outlet.There is a oversized windmill as a backdrop for your selfie.Wait for dusk to have a nice view.",Dec 2021,,",9 March 2022"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r782183615-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Place to enjoy,/Profile/chichay8,chchy8,5.0,"Been there twice. Safe kahit may pandemic, walang masyadong tao. All stores are branded. May foodcourt din na pwedeng kainan. Very instagramable ung place.",Feb 2021,Family,",2 February 2021"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r743469658-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Management ? ,/Profile/Aluxi,Aluxi,4.0,"A repeated guest to this outlet, why to change the rules of parking from one day to another? What is the purpose of all the slot parking in front of the main entrance as u are not allowed with more than 30 slots ? Why one day you can park and other day u can’t ? Every morning I want to enjoy my coffee there so why changing things on daily basis ? How management look at this and how they monitor this? That’s funny ",Feb 2020,Family,",6 February 2020"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r738145637-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,IG-worthy pictures and fun indoor park for kids,/Profile/jhboiser,Jet Boiser-Rosales,4.0,"If you love IG-worthy pictures of you and your kids or barkada, this new mall is for you.  It's old European style windmills, wide walkways with umbrellas, funny characters like Groot (Guardians of the Galaxy) and vintage bicycle and swing area are great for family and group pictures.  Kids can run around and families can walk around and enjoy the place.",Nov 2019,,",9 January 2020"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r736922372-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Outlet with lots of potential ,/Profile/doctorfoxtrot,doctorfoxtrot,3.0,"This is a truly certified first international outlet in our country . While I admire the huge spaces offered , it can be noted that the fashion brands it carry are quite limited. Fighting chance to buy are in the sporting goods area where athletic shoes can be had for a bargain for some.  Definitely this is not in the level of Woodbury Commons in the US and McArthur Glen or Seravelle in Europe. Not yet but we hope to reach the level in the near future . On the plus side , this is good for photo gimmicks. Such as miniature European attractions such as the Eiffel Tower , Leaning Tower of Pisa and the windmills of Amsterdam. Food places can be found everywhere but lacks international variety . But the end point are the brands they carry , so still hoping for the arrival of the bigger fashion names in the business.",Jan 2020,Family,",4 January 2020"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r734850767-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Great for Strolling and Shopping (Acienda),/Profile/NPLim,NPLim,5.0,"When you get here, you will surely love the ambience. It is very cozy, organized and neat. There are many shops you can visit and if you will be lucky there are some shops that showcases huge discounts.  It is pet friendly too so you can tag along your favorite pets.",Sep 2019,Family,",27 December 2019"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r728257238-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,New Place to Visit,/Profile/tuffy0706,tuffy0706,4.0,"One of the reasons why I want to go here because I heard that you can buy a pair of Onitsuka Tiger sneakers for ₱1,500 only. Sad to say I was too late.",Nov 2019,Couples,",22 November 2019"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r725210537-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Weekend Detour to Acienda,/Profile/dongcallueng3,Dong3,4.0,Worth the trip. Prices are good! Parking is great! Just wish there’d be more food establishments and entertainment areas.,Nov 2019,Family,",9 November 2019"
Acienda Designer Outlet,/ShowUserReviews-g3387417-d15680673-r722130977-Acienda_Designer_Outlet-Silang_Cavite_Province_Calabarzon_Region_Luzon.html,Must see,/Profile/yengm2015,Yeng M,4.0,"Big parking, lots of shops, discounted items in all shops. Must see if you are looking for quality items at discounted prices. Almost all stores offer discounts.",Oct 2019,Family,",28 October 2019"
